ID,label,label0,label1,label2,label3,label4
4732,3,2,2,2,2,2
4733,9,5,5,5,5,5
4734,3,3,3,3,3,3
4735,3,8,8,8,8,8
4736,5,3,3,3,3,3
4737,5,7,7,7,7,7
4738,3,2,2,2,2,2
4739,0,2,2,2,2,2
4740,7,3,3,3,3,3
4741,9,9,9,9,9,9
4742,9,1,1,1,1,1
4743,4,9,9,9,9,9
4744,9,4,4,4,4,4
4745,2,5,5,5,5,5
4746,9,7,7,9,7,7
4747,9,1,1,1,1,1
4748,5,8,8,8,8,8
4749,8,3,3,3,3,3
4750,6,8,8,8,8,8
4751,8,4,4,4,4,4
4752,5,7,7,7,7,7
4753,0,7,7,7,7,7
4754,6,4,4,4,4,4
4755,9,2,2,2,2,2
4756,4,4,4,2,4,4
4757,0,7,7,7,7,7
4758,8,9,9,5,9,9
4759,5,7,7,7,7,7
4760,1,2,2,2,2,2
4761,1,5,5,5,5,5
4762,0,2,2,2,2,2
4763,7,1,1,1,1,1
4764,5,2,2,2,2,2
4765,5,9,9,9,9,9
4766,5,6,2,2,2,6
4767,8,3,3,3,3,3
4768,1,8,8,8,8,8
4769,7,0,0,0,0,0
4770,0,0,6,6,6,6
4771,2,8,8,8,8,8
4772,3,0,0,0,0,0
4773,0,1,1,1,1,1
4774,6,0,0,0,0,0
4775,7,0,0,0,0,0
4776,1,6,2,6,6,6
4777,3,0,0,0,0,0
4778,9,1,1,1,1,1
4779,6,2,2,2,2,2
4780,5,3,3,3,3,3
4781,1,3,3,3,3,3
4782,6,9,9,9,9,9
4783,8,6,6,6,6,2
4784,3,2,2,2,2,2
4785,0,8,8,8,8,8
4786,8,1,1,1,1,1
4787,6,6,6,6,6,6
4788,2,7,7,7,7,7
4789,6,8,8,8,8,8
4790,8,0,0,0,0,0
4791,9,5,5,5,5,5
4792,5,7,7,7,7,7
4793,6,2,2,2,2,4
4794,9,4,4,4,4,4
4795,0,6,6,6,6,6
4796,8,7,7,7,7,7
4797,8,6,6,2,4,6
4798,2,3,3,3,3,3
4799,1,0,0,0,6,6
4800,0,9,9,9,9,9
4801,9,7,7,7,7,7
4802,2,8,8,8,8,8
4803,8,4,4,4,4,4
4804,1,3,3,3,3,3
4805,4,2,2,2,2,2
4806,7,6,6,2,2,6
4807,3,6,6,6,6,6
4808,3,2,2,2,2,2
4809,6,0,0,6,0,6
4810,9,6,6,6,6,6
4811,5,6,6,6,6,6
4812,9,8,8,8,8,8
4813,6,9,7,9,9,9
4814,8,5,5,5,5,5
4815,5,1,1,1,1,1
4816,0,5,5,5,5,5
4817,5,1,1,1,1,1
4818,2,3,3,3,3,3
4819,6,7,7,7,7,7
4820,1,0,0,0,0,0
4821,7,1,1,1,1,1
4822,3,9,9,9,9,9
4823,2,3,6,6,6,3
4824,5,8,8,8,8,8
4825,8,5,5,5,5,7
4826,8,9,9,9,9,9
4827,5,5,5,5,5,5
4828,4,3,3,3,3,3
4829,2,4,4,4,4,4
4830,4,5,5,5,5,5
4831,6,3,3,3,3,3
4832,3,8,8,8,8,8
4833,4,5,5,5,5,5
4834,0,1,1,1,1,1
4835,6,4,4,4,4,4
4836,1,0,0,0,0,0
4837,1,8,8,8,8,8
4838,2,5,5,5,5,5
4839,4,4,4,4,4,4
4840,5,6,6,6,6,6
4841,6,6,6,6,6,6
4842,4,4,4,4,4,4
4843,6,6,2,6,6,6
4844,3,8,8,8,8,8
4845,9,3,3,3,3,3
4846,4,6,6,6,6,6
4847,5,1,1,1,1,1
4848,7,6,6,6,6,6
4849,5,6,4,4,4,4
4850,5,7,7,7,7,7
4851,6,0,0,0,0,0
4852,2,9,9,9,9,9
4853,5,3,3,3,3,3
4854,6,8,8,8,8,8
4855,6,7,7,7,7,7
4856,4,2,2,2,2,2
4857,5,0,0,0,0,0
4858,4,4,4,4,4,6
4859,9,6,6,6,6,6
4860,7,9,9,9,9,9
4861,4,6,0,6,6,6
4862,4,6,6,6,6,6
4863,8,9,9,9,9,9
4864,0,9,9,9,9,9
4865,9,6,3,6,6,3
4866,7,4,6,6,6,6
4867,5,7,7,7,7,7
4868,2,3,2,3,2,2
4869,9,8,8,8,8,8
4870,9,0,0,0,0,0
4871,2,0,0,0,0,0
4872,8,3,3,3,3,3
4873,9,4,4,4,4,4
4874,2,1,1,1,1,1
4875,2,6,2,6,6,6
4876,3,1,1,1,1,1
4877,6,7,7,7,7,7
4878,7,9,9,9,9,9
4879,9,1,1,1,1,1
4880,7,9,9,9,9,9
4881,5,1,1,1,1,1
4882,8,9,9,9,9,9
4883,3,3,3,3,3,3
4884,6,2,2,2,2,2
4885,7,6,0,6,6,0
4886,2,6,6,6,6,6
4887,8,3,3,3,3,3
4888,6,8,8,8,8,8
4889,5,7,7,7,7,7
4890,3,9,9,9,9,9
4891,0,8,8,8,8,8
4892,9,1,1,1,1,1
4893,4,4,4,4,4,4
4894,2,3,4,4,3,4
4895,4,6,6,6,6,6
4896,2,5,5,5,5,5
4897,5,5,5,5,5,5
4898,5,2,2,2,2,2
4899,1,1,1,1,1,1
4900,3,6,6,6,6,6
4901,3,9,9,9,9,9
4902,2,1,1,1,1,1
4903,2,0,0,0,0,0
4904,1,6,6,6,6,6
4905,2,8,8,8,8,8
4906,4,9,9,9,9,9
4907,5,7,7,7,7,7
4908,3,9,9,9,9,9
4909,0,9,9,9,9,9
4910,4,4,4,4,4,4
4911,7,7,7,7,7,7
4912,9,9,9,9,9,9
4913,7,8,8,8,8,8
4914,0,0,0,0,0,0
4915,9,2,2,2,2,4
4916,8,5,5,5,5,5
4917,5,4,4,6,6,4
4918,8,0,0,0,0,0
4919,5,6,6,6,6,6
4920,8,9,9,9,9,9
4921,4,2,2,2,2,2
4922,4,4,4,4,4,4
4923,0,7,7,7,7,7
4924,2,2,2,6,2,2
4925,8,4,4,4,4,4
4926,4,6,6,6,6,6
4927,9,6,6,6,6,6
4928,8,0,0,0,0,0
4929,7,3,3,3,3,3
4930,4,5,5,5,5,5
4931,3,8,8,8,8,8
4932,7,7,7,7,7,7
4933,5,3,3,3,3,3
4934,0,1,1,1,1,1
4935,1,2,2,2,2,2
4936,8,3,3,3,3,3
4937,5,3,3,3,3,3
4938,2,6,4,6,6,6
4939,3,2,2,2,2,6
4940,4,7,7,7,7,7
4941,7,9,9,9,9,9
4942,7,6,6,6,6,6
4943,3,3,3,3,3,3
4944,5,5,5,5,5,5
4945,4,5,5,5,5,5
4946,2,2,2,2,2,2
4947,3,4,4,4,4,4
4948,7,5,5,5,5,5
4949,9,2,2,2,2,2
4950,4,2,2,2,2,2
4951,6,9,9,9,9,9
4952,1,5,5,5,5,5
4953,2,5,5,5,5,5
4954,4,2,2,2,2,2
4955,1,2,2,2,2,2
4956,4,6,6,6,6,6
4957,3,8,8,8,8,8
4958,9,9,9,9,9,9
4959,5,0,0,0,0,0
4960,7,7,7,7,7,7
4961,4,0,0,0,0,0
4962,2,7,7,7,7,7
4963,2,5,5,5,5,5
4964,7,4,4,4,4,4
4965,8,8,8,8,8,8
4966,3,8,8,8,8,8
4967,3,3,3,3,3,3
4968,3,0,0,0,0,0
4969,9,9,9,9,9,9
4970,5,2,2,2,2,2
4971,7,0,0,0,0,0
4972,7,9,9,9,9,9
4973,0,2,2,6,2,6
4974,3,3,3,0,6,3
4975,2,7,7,7,7,7
4976,4,8,8,8,8,8
4977,7,5,5,5,5,5
4978,5,0,0,0,0,0
4979,4,1,1,1,1,1
4980,4,7,7,7,7,7
4981,5,8,8,8,8,8
4982,6,6,0,0,6,0
4983,3,2,2,6,2,2
4984,1,2,2,2,2,2
4985,8,9,9,9,9,9
4986,4,2,2,2,2,2
4987,4,8,8,8,8,8
4988,4,0,0,0,0,0
4989,0,1,1,1,1,1
4990,6,0,0,0,0,0
4991,2,3,3,3,3,3
4992,7,7,7,7,7,7
4993,5,3,3,3,3,3
4994,7,9,9,9,9,9
4995,6,4,4,4,4,4
4996,8,0,0,0,0,0
4997,6,3,3,3,3,3
4998,0,5,5,5,5,5
4999,2,5,5,5,5,5
5000,0,9,9,9,9,9
5001,8,6,4,6,6,6
5002,4,2,2,2,2,2
5003,0,8,8,8,8,8
5004,1,9,9,9,9,9
5005,1,5,5,5,5,5
5006,0,9,9,9,9,9
5007,2,0,0,0,0,0
5008,1,2,2,4,2,4
5009,9,8,8,8,8,8
5010,6,1,1,1,1,1
5011,7,0,0,0,0,0
5012,5,5,5,5,5,5
5013,5,7,7,9,7,7
5014,5,1,1,4,4,4
5015,6,5,5,5,5,5
5016,6,5,5,5,5,5
5017,6,1,1,1,1,1
5018,0,8,8,8,8,8
5019,3,8,8,8,8,8
5020,6,6,6,6,6,6
5021,8,3,0,3,3,6
5022,2,8,8,8,8,8
5023,6,9,9,9,9,9
5024,5,0,0,0,0,0
5025,2,5,5,5,5,5
5026,5,5,5,5,5,5
5027,9,4,4,4,4,4
5028,7,8,8,8,8,8
5029,0,6,6,6,6,6
5030,7,6,6,2,6,6
5031,3,9,5,5,9,5
5032,7,2,2,2,2,2
5033,8,6,6,6,0,6
5034,2,1,1,1,1,1
5035,4,3,3,3,3,3
5036,5,7,7,7,7,7
5037,4,1,1,1,1,1
5038,8,8,8,8,8,8
5039,6,8,8,8,8,8
5040,9,6,6,6,6,6
5041,6,4,4,4,4,4
5042,4,8,8,8,8,8
5043,3,6,6,6,6,6
5044,6,3,3,3,3,3
5045,1,2,2,2,2,2
5046,2,5,5,5,5,5
5047,9,2,2,2,2,2
5048,5,1,6,1,6,4
5049,9,0,0,0,0,0
5050,7,8,8,8,8,8
5051,2,8,8,8,8,8
5052,9,5,5,5,5,5
5053,2,8,8,8,8,8
5054,2,6,4,6,4,4
5055,5,5,5,5,5,5
5056,8,7,7,7,7,7
5057,4,9,9,9,9,9
5058,1,3,3,4,3,3
5059,2,1,1,1,1,1
5060,0,2,2,2,2,2
5061,9,2,4,2,2,2
5062,3,2,2,2,2,2
5063,7,1,1,1,1,1
5064,6,6,6,6,6,6
5065,3,5,5,5,5,5
5066,4,4,2,2,2,2
5067,2,8,8,8,8,8
5068,7,5,5,5,5,5
5069,1,7,7,7,7,7
5070,5,7,7,7,7,7
5071,4,5,5,5,5,5
5072,3,2,2,2,2,2
5073,6,3,3,3,3,3
5074,7,8,8,8,8,8
5075,0,0,0,6,0,6
5076,0,5,5,5,5,5
5077,9,0,0,0,0,0
5078,7,3,3,3,3,3
5079,7,8,8,8,8,8
5080,4,2,2,2,2,2
5081,0,9,9,9,9,9
5082,2,7,7,7,7,7
5083,8,6,6,6,0,6
5084,6,6,6,6,6,6
5085,2,8,8,8,8,8
5086,5,3,3,3,3,3
5087,8,0,6,0,0,0
5088,4,8,8,8,8,8
5089,3,4,2,4,4,4
5090,2,2,2,2,2,2
5091,7,1,1,1,1,1
5092,4,1,1,1,1,1
5093,1,1,1,1,1,1
5094,0,5,5,5,5,5
5095,2,6,6,6,4,4
5096,1,1,1,1,1,1
5097,3,5,5,5,5,5
5098,4,9,9,9,9,9
5099,1,8,8,8,8,8
5100,9,1,1,1,1,1
5101,0,8,8,8,8,8
5102,8,2,0,0,2,0
5103,0,9,9,9,9,9
5104,9,7,7,7,7,7
5105,3,3,3,3,3,3
5106,5,8,8,8,8,8
5107,7,0,0,3,0,3
5108,6,3,3,3,3,3
5109,5,0,0,0,0,0
5110,3,7,7,7,7,7
5111,3,4,4,4,4,4
5112,0,9,9,9,9,9
5113,8,9,9,9,9,9
5114,8,2,2,2,6,6
5115,0,8,8,8,8,8
5116,0,5,5,5,5,5
5117,1,7,7,7,9,7
5118,2,1,1,1,1,1
5119,7,3,3,3,3,3
5120,5,1,1,1,1,1
5121,4,6,6,6,6,6
5122,4,0,0,0,0,0
5123,4,5,5,5,5,5
5124,2,3,3,3,3,3
5125,7,6,6,6,6,6
5126,6,7,7,7,7,7
5127,6,8,8,8,8,8
5128,7,1,1,1,1,1
5129,2,6,6,6,6,6
5130,7,4,4,4,4,4
5131,6,8,8,8,8,8
5132,5,6,6,6,6,6
5133,7,4,4,4,4,4
5134,4,7,7,7,7,7
5135,5,6,6,6,6,4
5136,5,9,9,9,9,9
5137,5,3,3,3,3,3
5138,3,9,9,9,9,9
5139,4,2,2,2,2,2
5140,2,3,3,3,3,3
5141,3,1,1,1,1,1
5142,5,9,9,9,9,7
5143,2,2,2,2,2,2
5144,1,2,2,2,2,2
5145,7,2,2,2,2,2
5146,4,7,7,7,7,7
5147,0,2,2,2,2,2
5148,6,9,9,9,9,9
5149,2,9,9,9,9,9
5150,2,7,7,7,7,7
5151,4,3,3,3,3,3
5152,1,2,2,2,2,2
5153,2,6,6,6,6,6
5154,7,8,8,8,8,8
5155,9,9,9,9,9,9
5156,8,7,7,7,7,7
5157,7,6,6,6,6,6
5158,2,5,5,5,5,5
5159,2,5,5,5,5,5
5160,4,1,1,4,1,4
5161,2,3,3,3,3,3
5162,3,8,8,8,8,8
5163,1,4,4,4,4,4
5164,9,7,7,7,7,7
5165,3,2,2,0,2,0
5166,2,4,4,4,4,4
5167,4,7,7,7,7,7
5168,6,3,3,3,3,3
5169,3,6,6,6,6,6
5170,7,1,1,1,1,1
5171,8,1,1,1,1,1
5172,2,1,1,1,1,1
5173,7,5,5,5,5,5
5174,0,9,9,9,9,9
5175,5,7,7,7,7,7
5176,5,1,1,1,1,1
5177,6,9,9,9,9,9
5178,8,6,6,6,6,6
5179,9,6,6,6,6,6
5180,5,4,4,4,4,4
5181,6,0,0,3,0,0
5182,1,5,5,5,5,5
5183,5,4,4,4,4,4
5184,0,8,3,3,3,8
5185,5,1,1,1,1,1
5186,6,8,8,8,8,8
5187,7,6,6,6,6,6
5188,6,7,7,7,7,7
5189,5,5,5,5,5,5
5190,8,7,7,7,7,7
5191,9,4,4,4,4,4
5192,4,7,7,7,7,7
5193,9,8,8,8,8,8
5194,6,3,3,3,3,3
5195,8,5,5,5,5,5
5196,0,9,9,9,9,9
5197,9,3,3,3,3,3
5198,7,0,0,0,6,6
5199,2,4,4,4,4,4
5200,7,9,9,9,9,9
5201,8,1,1,1,0,1
5202,9,5,5,5,5,5
5203,6,5,5,5,5,5
5204,6,4,4,4,4,4
5205,1,9,9,9,9,9
5206,3,9,9,9,9,9
5207,8,1,1,1,1,1
5208,4,5,5,5,5,5
5209,6,7,7,7,7,7
5210,2,8,8,8,8,8
5211,9,6,6,6,6,6
5212,0,5,5,5,5,5
5213,7,5,5,5,5,5
5214,3,1,1,1,1,1
5215,7,2,2,2,2,2
5216,7,0,0,0,0,0
5217,9,2,2,2,2,2
5218,3,1,1,1,1,1
5219,5,3,3,3,3,3
5220,8,6,6,6,6,6
5221,4,5,5,5,5,5
5222,7,4,4,6,4,4
5223,8,3,4,4,4,4
5224,2,2,2,2,2,2
5225,9,9,9,9,9,9
5226,7,3,3,3,3,3
5227,1,3,3,3,3,3
5228,9,9,9,9,9,9
5229,3,4,4,4,4,4
5230,1,0,0,0,0,0
5231,8,3,3,3,3,3
5232,6,6,6,6,6,6
5233,9,5,5,5,5,5
5234,7,6,6,6,6,6
5235,2,1,1,1,1,1
5236,3,7,7,7,7,7
5237,0,0,0,0,4,0
5238,0,5,5,5,5,5
5239,1,3,3,3,3,3
5240,0,0,0,0,0,0
5241,3,1,1,1,1,1
5242,3,6,2,6,2,6
5243,2,2,2,2,2,2
5244,1,0,0,0,0,0
5245,2,3,3,3,3,3
5246,8,7,7,7,7,7
5247,3,4,4,4,4,4
5248,1,5,5,5,5,5
5249,6,0,6,6,0,6
5250,4,5,5,5,5,5
5251,3,0,0,0,0,0
5252,2,0,0,0,0,0
5253,1,8,8,8,8,8
5254,1,0,0,0,0,0
5255,3,1,1,1,1,1
5256,2,3,3,3,3,3
5257,4,6,3,6,3,4
5258,0,2,2,2,2,6
5259,8,1,1,1,1,1
5260,5,8,8,8,8,8
5261,0,0,6,6,0,6
5262,9,3,3,3,3,3
5263,5,2,2,2,2,2
5264,1,1,1,1,1,1
5265,5,5,5,5,5,5
5266,5,0,0,0,0,0
5267,1,3,3,3,3,3
5268,8,9,9,9,9,9
5269,4,9,9,9,9,9
5270,4,6,6,6,6,6
5271,6,3,3,3,3,3
5272,8,4,4,4,4,4
5273,8,0,0,0,0,0
5274,8,8,8,8,8,8
5275,3,3,6,3,6,6
5276,6,7,7,7,7,7
5277,2,3,3,3,3,3
5278,0,3,3,3,3,3
5279,6,1,1,1,1,1
5280,2,0,0,0,0,0
5281,1,8,8,8,8,8
5282,7,1,3,3,3,3
5283,6,9,9,9,9,9
5284,3,2,2,2,2,2
5285,6,0,0,0,0,0
5286,0,0,0,0,0,0
5287,6,0,0,0,0,0
5288,9,3,3,3,3,3
5289,7,6,6,6,6,6
5290,5,4,2,2,2,2
5291,7,5,5,5,5,5
5292,4,4,4,4,4,4
5293,3,5,5,5,5,5
5294,2,9,7,7,9,9
5295,3,8,8,8,8,8
5296,5,1,3,3,3,3
5297,4,0,0,0,0,0
5298,2,8,8,8,8,8
5299,1,6,6,2,6,6
5300,5,1,1,1,1,1
5301,0,8,8,8,8,8
5302,0,8,8,8,8,8
5303,8,1,1,1,1,1
5304,2,2,2,2,2,2
5305,1,3,3,3,3,3
5306,4,7,7,7,7,7
5307,4,3,3,3,3,3
5308,3,6,6,6,3,0
5309,0,9,9,9,9,9
5310,5,0,0,0,0,0
5311,5,0,0,6,0,0
5312,4,4,4,4,4,4
5313,1,8,8,8,8,8
5314,8,1,1,1,1,1
5315,9,2,2,2,2,6
5316,9,2,2,2,2,2
5317,7,1,1,1,1,1
5318,6,3,3,3,3,3
5319,0,2,2,2,2,2
5320,0,6,6,6,6,0
5321,2,2,2,2,2,2
5322,5,1,1,1,1,1
5323,9,8,8,8,8,8
5324,1,9,9,9,9,9
5325,9,4,4,4,4,4
5326,0,2,2,2,6,6
5327,2,9,9,9,9,9
5328,8,8,8,8,8,8
5329,0,4,4,4,4,4
5330,9,7,7,7,7,7
5331,6,8,8,8,8,8
5332,2,6,6,6,6,6
5333,9,5,5,5,5,5
5334,9,5,5,5,5,5
5335,0,4,4,4,4,4
5336,5,5,5,5,5,5
5337,1,2,2,2,2,2
5338,7,2,2,2,2,2
5339,4,2,2,2,2,2
5340,3,1,1,1,1,1
5341,1,6,6,6,6,6
5342,8,7,7,7,7,7
5343,5,1,1,1,1,1
5344,4,9,9,9,9,9
5345,0,5,5,5,5,5
5346,5,8,8,8,8,8
5347,9,6,6,6,6,6
5348,4,1,1,1,1,1
5349,7,1,1,1,1,1
5350,3,8,8,8,8,8
5351,7,2,2,2,2,2
5352,2,2,2,2,2,2
5353,6,5,5,5,5,5
5354,5,5,5,5,5,5
5355,9,0,0,6,0,6
5356,5,8,8,8,8,8
5357,4,0,0,0,0,0
5358,1,6,0,6,6,6
5359,8,5,5,5,5,5
5360,3,5,5,5,5,5
5361,3,6,0,0,6,6
5362,4,4,4,4,2,4
5363,6,3,3,3,3,3
5364,1,9,9,9,9,9
5365,0,1,1,1,1,1
5366,5,4,4,6,6,4
5367,3,6,6,6,6,6
5368,1,2,2,2,2,2
5369,4,4,6,6,4,6
5370,0,6,6,6,0,6
5371,0,1,1,1,1,1
5372,4,9,9,9,9,9
5373,0,8,8,8,8,8
5374,3,9,9,9,9,9
5375,8,6,4,4,3,3
5376,8,0,0,0,0,0
5377,7,6,6,6,6,6
5378,7,9,9,9,9,9
5379,9,0,0,0,0,6
5380,3,4,4,4,4,4
5381,5,7,7,7,7,7
5382,2,0,0,0,3,0
5383,1,5,5,5,5,5
5384,8,1,1,1,1,1
5385,0,4,4,4,4,4
5386,3,4,4,4,4,4
5387,9,9,9,9,9,9
5388,7,0,0,0,0,0
5389,2,5,5,5,5,5
5390,3,0,0,0,0,0
5391,3,3,4,4,4,4
5392,1,1,1,1,1,1
5393,4,7,7,7,7,7
5394,7,0,6,0,0,6
5395,9,6,4,6,4,4
5396,0,8,8,8,8,8
5397,9,6,6,6,2,6
5398,4,3,3,3,3,3
5399,3,1,1,1,1,1
5400,3,6,6,6,6,6
5401,3,8,8,8,8,8
5402,5,3,3,3,3,3
5403,6,6,4,4,4,4
5404,4,2,2,2,2,2
5405,1,8,8,8,8,8
5406,7,1,1,1,1,1
5407,0,2,2,2,2,2
5408,5,4,4,4,4,4
5409,0,4,4,4,4,4
5410,2,9,9,9,9,9
5411,6,8,8,8,8,8
5412,6,5,5,5,5,5
5413,2,1,1,1,1,1
5414,7,7,7,7,7,7
5415,6,1,1,1,1,1
5416,6,7,7,7,7,7
5417,8,3,3,3,3,3
5418,8,4,4,4,4,4
5419,6,9,9,9,9,9
5420,1,1,1,1,1,1
5421,4,5,5,5,5,5
5422,7,4,4,4,4,4
5423,0,1,1,1,1,1
5424,8,6,6,6,6,6
5425,1,3,3,3,3,3
5426,7,2,2,2,2,2
5427,1,7,7,7,7,7
5428,9,2,2,2,2,2
5429,7,4,4,4,4,4
5430,8,7,7,7,7,7
5431,8,6,6,6,6,6
5432,4,0,0,0,0,0
5433,4,3,3,3,3,3
5434,4,8,8,8,8,8
5435,3,8,8,8,8,8
5436,9,1,1,1,1,1
5437,3,1,1,1,1,1
5438,5,5,5,5,5,5
5439,6,0,0,0,0,0
5440,7,3,3,3,3,3
5441,7,2,2,2,2,2
5442,6,8,8,8,8,8
5443,1,4,4,4,4,4
5444,1,3,3,3,3,3
5445,8,6,6,4,6,6
5446,0,5,5,5,5,5
5447,1,4,4,4,4,4
5448,5,4,4,2,4,4
5449,2,2,2,2,2,2
5450,9,1,1,1,1,1
5451,8,6,2,2,6,2
5452,4,2,2,2,2,2
5453,6,8,8,8,8,8
5454,6,3,3,3,3,3
5455,4,8,8,8,8,8
5456,8,5,5,5,5,5
5457,9,6,6,6,3,6
5458,0,7,7,7,7,7
5459,2,2,2,2,2,2
5460,8,1,1,1,1,1
5461,7,8,8,8,8,8
5462,8,1,1,1,1,1
5463,3,4,4,2,2,4
5464,1,7,9,7,9,7
5465,1,7,7,7,7,7
5466,7,6,6,6,6,6
5467,7,7,7,7,7,7
5468,0,6,6,6,6,6
5469,0,6,4,6,6,6
5470,1,4,4,4,4,4
5471,7,0,0,0,0,0
5472,2,0,0,0,0,0
5473,9,2,2,2,2,2
5474,2,3,3,3,3,3
5475,6,5,5,5,5,5
5476,2,0,0,0,0,0
5477,2,4,2,2,2,4
5478,7,2,2,2,2,2
5479,4,8,8,8,8,8
5480,1,9,9,9,9,9
5481,4,8,8,8,8,8
5482,7,8,8,8,8,8
5483,0,4,4,4,4,4
5484,7,3,3,3,3,3
5485,6,9,9,9,9,9
5486,1,3,3,3,3,3
5487,3,6,2,6,6,8
5488,9,1,1,1,1,1
5489,3,9,9,9,9,9
5490,5,2,2,2,2,2
5491,0,4,4,4,4,4
5492,4,7,7,7,7,7
5493,7,7,7,7,7,7
5494,7,0,0,0,0,0
5495,4,8,8,8,8,8
5496,0,3,3,3,3,3
5497,4,9,9,9,9,9
5498,8,7,7,7,7,7
5499,5,5,5,5,5,5
5500,8,0,0,0,0,0
5501,5,5,5,5,5,5
5502,5,6,6,3,0,6
5503,8,7,7,7,7,7
5504,5,9,9,9,9,9
5505,1,6,6,6,6,6
5506,2,7,7,7,7,7
5507,1,2,2,2,2,2
5508,7,9,9,9,9,9
5509,0,3,3,3,3,3
5510,5,9,9,9,9,9
5511,0,8,8,8,8,8
5512,7,5,5,5,5,5
5513,1,8,8,8,8,8
5514,2,0,0,0,0,0
5515,7,8,8,8,8,8
5516,7,6,6,6,6,6
5517,8,2,2,2,2,2
5518,2,7,7,7,7,7
5519,9,4,2,6,6,6
5520,4,9,9,9,9,9
5521,6,8,8,8,8,8
5522,0,3,3,3,3,3
5523,3,2,2,2,2,2
5524,6,2,2,2,6,6
5525,1,1,1,1,1,1
5526,2,1,1,1,1,1
5527,3,1,1,1,1,1
5528,4,0,2,2,8,0
5529,9,6,6,6,6,6
5530,9,9,9,9,9,9
5531,4,5,5,5,5,5
5532,0,0,0,0,0,0
5533,3,5,5,5,5,5
5534,1,8,8,8,8,8
5535,6,5,5,5,5,5
5536,7,0,0,0,0,0
5537,2,6,4,6,6,6
5538,2,9,9,9,9,9
5539,6,5,5,5,5,5
5540,8,6,0,6,6,6
5541,9,4,4,4,4,4
5542,8,4,2,2,4,4
5543,1,5,5,5,5,7
5544,6,5,5,5,5,5
5545,8,5,5,5,5,5
5546,5,8,8,8,8,8
5547,3,0,0,0,0,0
5548,2,0,0,0,0,0
5549,4,9,9,9,9,9
5550,6,2,2,2,2,2
5551,7,9,9,9,9,9
5552,6,9,7,9,9,9
5553,1,0,0,0,0,0
5554,7,1,1,1,1,1
5555,5,4,4,4,4,4
5556,6,8,7,8,8,8
5557,5,4,4,4,4,4
5558,4,0,0,0,0,0
5559,2,1,1,1,1,1
5560,4,9,9,9,9,9
5561,7,0,0,0,0,0
5562,2,1,1,1,1,1
5563,6,0,0,0,0,0
5564,0,9,9,9,9,9
5565,8,1,1,1,1,1
5566,0,0,0,0,0,0
5567,9,7,7,7,7,7
5568,9,8,8,8,8,8
5569,9,5,5,5,5,5
5570,3,2,2,2,2,2
5571,5,5,5,5,5,5
5572,8,6,6,6,2,6
5573,1,8,8,8,8,8
5574,4,3,3,3,3,3
5575,3,5,5,5,5,5
5576,1,7,7,7,7,7
5577,2,2,2,2,2,2
5578,5,7,7,7,7,7
5579,9,5,5,5,5,5
5580,4,6,0,6,0,0
5581,4,8,8,6,8,8
5582,1,5,5,5,5,5
5583,0,0,0,8,4,6
5584,5,7,7,7,7,7
5585,8,5,5,5,5,5
5586,6,4,4,4,4,4
5587,1,1,1,1,1,1
5588,1,2,2,2,2,2
5589,5,5,5,5,5,5
5590,6,3,3,3,3,3
5591,6,0,0,0,3,0
5592,6,9,9,9,9,9
5593,6,4,4,6,4,4
5594,9,7,7,7,7,7
5595,8,8,8,8,8,8
5596,7,4,4,4,4,4
5597,0,7,7,7,7,7
5598,7,0,0,0,0,0
5599,7,2,3,3,2,3
5600,1,0,0,0,0,0
5601,1,6,6,6,6,6
5602,9,7,7,7,7,7
5603,2,4,4,4,4,4
5604,8,2,2,2,2,2
5605,6,6,3,6,6,9
5606,0,2,2,2,2,2
5607,2,1,1,1,1,1
5608,8,9,9,9,9,9
5609,1,4,6,6,6,6
5610,9,8,8,8,8,8
5611,9,0,0,0,0,0
5612,0,6,6,6,6,6
5613,9,1,1,1,1,1
5614,0,6,4,6,6,6
5615,3,0,0,0,0,0
5616,6,2,2,2,2,2
5617,5,7,7,7,7,7
5618,6,5,5,5,5,5
5619,4,2,2,2,2,2
5620,7,8,8,8,8,8
5621,2,4,4,4,4,4
5622,7,7,7,7,7,7
5623,2,6,6,6,6,3
5624,1,8,1,1,1,1
5625,8,0,0,0,6,0
5626,3,2,2,2,2,2
5627,0,6,6,6,6,6
5628,8,1,1,1,1,1
5629,0,7,7,7,7,7
5630,7,6,6,6,6,6
5631,6,2,6,2,2,2
5632,2,2,2,2,2,2
5633,6,7,7,7,7,7
5634,8,0,0,0,0,0
5635,1,3,3,6,3,3
5636,8,8,8,8,8,8
5637,1,3,3,3,3,3
5638,9,4,4,4,4,4
5639,8,2,2,2,2,2
5640,8,9,9,9,9,9
5641,5,1,1,1,1,1
5642,0,1,1,1,1,1
5643,0,1,1,1,1,1
5644,3,7,7,7,7,7
5645,2,3,3,3,3,3
5646,3,4,4,4,4,4
5647,8,4,4,4,4,4
5648,2,1,1,1,1,1
5649,8,9,9,9,9,9
5650,5,6,4,6,6,4
5651,1,3,4,4,3,4
5652,9,9,9,9,9,9
5653,5,2,2,2,2,2
5654,0,3,3,3,3,3
5655,7,7,7,7,7,7
5656,8,5,5,5,5,5
5657,0,9,9,9,9,9
5658,1,6,0,6,0,0
5659,2,5,5,5,5,5
5660,0,4,3,6,4,4
5661,8,4,4,4,4,4
5662,6,3,4,4,4,4
5663,3,4,4,4,4,4
